Time,Obstacle Distance,Obstacle Size,Is High,Dino Y,Velocity,Action
56100,142.7130040214511,26,354,22.75874999999995,861.0,0
56200,56.56349402145109,26,354,42.59550000000001,862.0,0
56300,-29.686035978548905,26,354,54.93074999999998,863.0,0
56400,825.0381744052509,22,358,59.76599999999999,864.0,0
56500,738.5886444052512,22,358,57.10125000000001,865.0,0
56700,565.3895644052516,22,358,29.270249999999976,867.0,0
56800,478.64002440525155,22,358,4.104749999999978,868.0,0
56900,391.7905144052512,22,358,0,869.0,0
57000,304.84099440525137,22,358,0,870.0,0
57100,217.79143440525144,22,358,0,871.0,0
57101,216.92043440525146,22,358,0,871.01,1
57200,130.64188440525123,22,358,25.983749999999965,872.0,0
57300,43.39234440525121,22,358,44.768250000000016,873.0,0
57400,-43.957175594748804,22,358,56.054249999999996,874.0,0
57500,833.5387277485287,24,356,59.840999999999966,875.0,0
57600,745.9891977485286,24,356,56.12625,876.0,0
57700,658.3396777485284,24,356,44.912250000000014,877.0,0
57800,570.590157748528,24,356,26.19824999999997,878.0,0
57900,482.7406477485273,24,356,0,879.0,0
58000,394.7911377485274,24,356,0,880.0,0
58100,306.74162774852715,24,356,0,881.0,0
58100,305.8606277485272,24,356,0,881.0,0
58177,238.87534774852742,24,356,0,881.77,1
58200,218.59207774852746,24,356,6.690750000000001,882.0,0
58300,130.34256774852747,24,356,31.177499999999995,883.0,0
58400,41.99303774852744,24,356,48.16275000000002,884.0,0
58400,41.10903774852744,24,356,48.294750000000015,884.0,0
58500,-46.456492251472575,24,356,57.64800000000002,885.0,0
58600,871.2341393248428,25,355,59.634,886.0,0
58700,782.5846093248426,25,355,54.11924999999997,887.0,0
58800,693.8350793248429,25,355,41.10450000000001,888.0,0
58900,604.9855593248432,25,355,20.590499999999967,889.0,0
59000,516.0360493248434,25,355,0,890.0,0
59100,426.9865093248434,25,355,0,891.0,0
59200,337.8369693248432,25,355,0,892.0,0
59277,269.1236993248431,25,355,0,892.77,1
59300,248.5874593248431,25,355,6.693000000000001,893.0,0
59400,159.23794932484333,25,355,31.17974999999999,894.0,0
59500,69.78840932484334,25,355,48.16425000000002,895.0,0
59600,-19.761120675156647,25,355,57.64950000000001,896.0,0
59700,788.3799409804752,33,347,59.63399999999999,897.0,0
59800,698.6304109804753,33,347,54.11924999999997,898.0,0
59900,608.7808709804752,33,347,41.10375000000001,899.0,0
60000,518.831340980475,33,347,20.58899999999998,900.0,0
60100,428.7818009804749,33,347,0,901.0,0
60200,338.63229098047503,33,347,0,902.0,0
60259,285.39717098047504,33,347,0,902.59,1
60300,248.3827609804751,33,347,11.652749999999997,903.0,0
60400,158.03324098047503,33,347,34.78874999999997,904.0,0
60500,67.583670980475,33,347,50.421,905.0,0
60600,-22.965859019525006,33,347,58.55625000000001,906.0,0
60700,941.16201193505,30,350,59.19075000000001,907.0,0
60800,850.4124619350497,30,350,52.324499999999986,908.0,0
60900,759.5629219350495,30,350,37.958999999999975,909.0,0
61000,668.6134019350491,30,350,16.094999999999985,910.0,0
61100,577.5638819350494,30,350,0,911.0,0
61200,486.41437193504987,30,350,0,912.0,0
61300,395.1648619350501,30,350,0,913.0,0
61400,303.8153519350502,30,350,0,914.0,0
61491,220.60038193505022,30,350,0,914.91,1
61500,212.3658319350502,30,350,2.6662500000000002,915.0,0
61600,121.73224193505024,30,350,27.979499999999987,916.0,0
61700,29.166621935050202,30,350,46.225500000000004,917.0,0
61800,899.5441883832483,27,353,56.75175000000001,918.0,0
61900,807.6945283832486,27,353,59.777249999999995,919.0,0
62000,716.6648583832487,27,353,55.3845,920.0,0
62100,623.6952083832489,27,353,43.32825000000001,921.0,0
62200,531.545508383249,27,353,23.850749999999984,922.0,0
62300,439.2958183832488,27,353,0,923.0,0
62400,346.94613838324875,27,353,0,924.0,0
62500,255.42141838324892,27,353,0,925.0,0
62537,220.26468838324894,27,353,0,925.37,1
62700,69.29703838324895,27,353,38.85224999999999,927.0,0
62800,-23.45263161675104,27,353,52.82699999999999,928.0,0
62900,838.6227601868303,35,345,59.300250000000005,929.0,0
63100,652.6233901868296,35,345,49.7475,931.0,0
63200,559.4736901868291,35,345,33.71999999999999,932.0,0
63300,466.2239201868289,35,345,10.187249999999992,933.0,0
63400,372.87416018682865,35,345,0,934.0,0
63500,280.35936018682855,35,345,0,935.0,0
63609,177.45020018682862,35,345,0,936.09,1
63700,93.16179018682857,35,345,23.90924999999999,937.0,0
63800,-0.5870198131714162,35,345,43.3485,938.0,0
63900,1008.4064578181958,26,354,55.368,939.0,0
64000,915.3966378181954,26,354,59.725500000000004,940.0,0
64200,727.1989778181951,26,354,46.10099999999998,942.0,0
64300,632.0071278181952,26,354,27.818249999999995,943.0,0
64400,537.657257818195,26,354,2.1779999999999897,944.0,0
64500,444.1523678181949,26,354,0,945.0,0
64771,187.69313781819488,26,354,0,947.71,1
65100,874.7255300442309,22,358,57.866999999999976,951.0,0
65200,778.6245200442312,22,358,59.343,952.0,0
65300,684.3275400442313,22,358,53.36775000000001,953.0,0
65400,588.9784800442314,22,358,39.863249999999994,954.0,0
65800,206.58254004423105,22,358,0,958.0,0
65838,170.17171004423108,22,358,0,958.38,1
65900,110.73354004423109,22,358,17.111250000000005,959.0,0
66200,991.4520624533104,30,320,59.191499999999984,962.0,0
66300,895.20308245331,30,320,58.21799999999995,963.0,0
66600,604.8902024533105,30,320,10.028999999999982,966.0,0
66800,411.49027245331064,30,320,0,968.0,0
66900,315.60930245331065,30,320,0,969.0,0
66974,243.8766524533105,30,320,0,969.74,1
67000,218.66030245331058,30,320,7.527750000000001,970.0,0
67200,24.462352453310572,30,320,48.48149999999998,972.0,0
